cycle,event_type,agent_id,context
4727,MOVE,O,"{""position"": ""2,1"", ""board"": ""XO-OOXXOX""}"
4728,GAME_END,system,"{""result"": ""O"", ""final_board"": ""XO-OOXXOX""}"
4729,GAME_START,system,{}
4730,MOVE,X,"{""position"": ""2,1"", ""board"": ""-------X-""}"
4731,MOVE,O,"{""position"": ""0,2"", ""board"": ""--O----X-""}"
4732,MOVE,X,"{""position"": ""1,1"", ""board"": ""--O-X--X-""}"
4733,MOVE,O,"{""position"": ""1,2"", ""board"": ""--O-XO-X-""}"
4734,MOVE,X,"{""position"": ""2,2"", ""board"": ""--O-XO-XX""}"
4735,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-O-XO-XX""}"
4736,MOVE,X,"{""position"": ""2,0"", ""board"": ""O-O-XOXXX""}"
4737,GAME_END,system,"{""result"": ""X"", ""final_board"": ""O-O-XOXXX""}"
4738,GAME_START,system,{}
4739,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X----""}"
4740,MOVE,O,"{""position"": ""0,0"", ""board"": ""O---X----""}"
4741,MOVE,X,"{""position"": ""2,1"", ""board"": ""O---X--X-""}"
4742,MOVE,O,"{""position"": ""0,2"", ""board"": ""O-O-X--X-""}"
4743,MOVE,X,"{""position"": ""2,0"", ""board"": ""O-O-X-XX-""}"
4744,MOVE,O,"{""position"": ""1,0"", ""board"": ""O-OOX-XX-""}"
4745,MOVE,X,"{""position"": ""2,2"", ""board"": ""O-OOX-XXX""}"
4746,GAME_END,system,"{""result"": ""X"", ""final_board"": ""O-OOX-XXX""}"
4747,GAME_START,system,{}
4748,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
4749,MOVE,O,"{""position"": ""0,2"", ""board"": ""--OX-----""}"
4750,MOVE,X,"{""position"": ""2,1"", ""board"": ""--OX---X-""}"
4751,MOVE,O,"{""position"": ""2,2"", ""board"": ""--OX---XO""}"
4752,MOVE,X,"{""position"": ""2,0"", ""board"": ""--OX--XXO""}"
4753,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-OX--XXO""}"
4754,MOVE,X,"{""position"": ""0,1"", ""board"": ""OXOX--XXO""}"
4755,MOVE,O,"{""position"": ""1,1"", ""board"": ""OXOXO-XXO""}"
4756,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OXOXO-XXO""}"
4757,GAME_START,system,{}
4758,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
4759,MOVE,O,"{""position"": ""0,2"", ""board"": ""--O-----X""}"
4760,MOVE,X,"{""position"": ""1,1"", ""board"": ""--O-X---X""}"
4761,MOVE,O,"{""position"": ""2,1"", ""board"": ""--O-X--OX""}"
4762,MOVE,X,"{""position"": ""2,0"", ""board"": ""--O-X-XOX""}"
4763,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-O-X-XOX""}"
4764,MOVE,X,"{""position"": ""1,2"", ""board"": ""O-O-XXXOX""}"
4765,MOVE,O,"{""position"": ""1,0"", ""board"": ""O-OOXXXOX""}"
4766,MOVE,X,"{""position"": ""0,1"", ""board"": ""OXOOXXXOX""}"
4767,GAME_END,system,"{""result"": ""draw"", ""final_board"": ""OXOOXXXOX""}"
4768,GAME_START,system,{}
4769,MOVE,X,"{""position"": ""2,1"", ""board"": ""-------X-""}"
4770,MOVE,O,"{""position"": ""0,2"", ""board"": ""--O----X-""}"
4771,MOVE,X,"{""position"": ""0,1"", ""board"": ""-XO----X-""}"
4772,MOVE,O,"{""position"": ""1,1"", ""board"": ""-XO-O--X-""}"
4773,MOVE,X,"{""position"": ""2,0"", ""board"": ""-XO-O-XX-""}"
4774,MOVE,O,"{""position"": ""1,0"", ""board"": ""-XOOO-XX-""}"
4775,MOVE,X,"{""position"": ""0,0"", ""board"": ""XXOOO-XX-""}"
4776,MOVE,O,"{""position"": ""1,2"", ""board"": ""XXOOOOXX-""}"
4777,GAME_END,system,"{""result"": ""O"", ""final_board"": ""XXOOOOXX-""}"
4778,GAME_START,system,{}
4779,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
4780,MOVE,O,"{""position"": ""1,1"", ""board"": ""----O---X""}"
4781,MOVE,X,"{""position"": ""2,0"", ""board"": ""----O-X-X""}"
4782,MOVE,O,"{""position"": ""1,2"", ""board"": ""----OOX-X""}"
4783,MOVE,X,"{""position"": ""2,1"", ""board"": ""----OOXXX""}"
4784,GAME_END,system,"{""result"": ""X"", ""final_board"": ""----OOXXX""}"
4785,GAME_START,system,{}
4786,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X----""}"
4787,MOVE,O,"{""position"": ""2,0"", ""board"": ""----X-O--""}"
4788,MOVE,X,"{""position"": ""2,2"", ""board"": ""----X-O-X""}"
4789,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O--X-O-X""}"
4790,MOVE,X,"{""position"": ""2,1"", ""board"": ""-O--X-OXX""}"
4791,MOVE,O,"{""position"": ""0,2"", ""board"": ""-OO-X-OXX""}"
4792,MOVE,X,"{""position"": ""1,2"", ""board"": ""-OO-XXOXX""}"
4793,MOVE,O,"{""position"": ""0,0"", ""board"": ""OOO-XXOXX""}"
4794,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OOO-XXOXX""}"
4795,GAME_START,system,{}
4796,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
4797,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O---X---""}"
4798,MOVE,X,"{""position"": ""2,0"", ""board"": ""-O---XX--""}"
4799,MOVE,O,"{""position"": ""0,0"", ""board"": ""OO---XX--""}"
4800,MOVE,X,"{""position"": ""0,2"", ""board"": ""OOX--XX--""}"
4801,MOVE,O,"{""position"": ""1,0"", ""board"": ""OOXO-XX--""}"
4802,MOVE,X,"{""position"": ""2,1"", ""board"": ""OOXO-XXX-""}"
4803,MOVE,O,"{""position"": ""2,2"", ""board"": ""OOXO-XXXO""}"
4804,MOVE,X,"{""position"": ""1,1"", ""board"": ""OOXOXXXXO""}"
4805,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OOXOXXXXO""}"
4806,GAME_START,system,{}
4807,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
4808,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O---X---""}"
4809,MOVE,X,"{""position"": ""1,0"", ""board"": ""-O-X-X---""}"
4810,MOVE,O,"{""position"": ""0,0"", ""board"": ""OO-X-X---""}"
4811,MOVE,X,"{""position"": ""0,2"", ""board"": ""OOXX-X---""}"
4812,MOVE,O,"{""position"": ""2,0"", ""board"": ""OOXX-XO--""}"
4813,MOVE,X,"{""position"": ""2,1"", ""board"": ""OOXX-XOX-""}"
4814,MOVE,O,"{""position"": ""2,2"", ""board"": ""OOXX-XOXO""}"
4815,MOVE,X,"{""position"": ""1,1"", ""board"": ""OOXXXXOXO""}"
4816,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OOXXXXOXO""}"
4817,GAME_START,system,{}
4818,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
4819,MOVE,O,"{""position"": ""0,2"", ""board"": ""X-O------""}"
4820,MOVE,X,"{""position"": ""1,1"", ""board"": ""X-O-X----""}"
4821,MOVE,O,"{""position"": ""2,2"", ""board"": ""X-O-X---O""}"
4822,MOVE,X,"{""position"": ""2,1"", ""board"": ""X-O-X--XO""}"
4823,MOVE,O,"{""position"": ""1,2"", ""board"": ""X-O-XO-XO""}"
4824,GAME_END,system,"{""result"": ""O"", ""final_board"": ""X-O-XO-XO""}"
4825,GAME_START,system,{}
4826,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X----""}"
4827,MOVE,O,"{""position"": ""0,2"", ""board"": ""--O-X----""}"
4828,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-O-X----""}"
4829,MOVE,O,"{""position"": ""0,1"", ""board"": ""XOO-X----""}"
4830,MOVE,X,"{""position"": ""2,2"", ""board"": ""XOO-X---X""}"
4831,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XOO-X---X""}"
4832,GAME_START,system,{}
4833,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
4834,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-----X--""}"
4835,MOVE,X,"{""position"": ""2,1"", ""board"": ""O-----XX-""}"
4836,MOVE,O,"{""position"": ""1,1"", ""board"": ""O---O-XX-""}"
4837,MOVE,X,"{""position"": ""0,1"", ""board"": ""OX--O-XX-""}"
4838,MOVE,O,"{""position"": ""1,0"", ""board"": ""OX-OO-XX-""}"
4839,MOVE,X,"{""position"": ""0,2"", ""board"": ""OXXOO-XX-""}"
4840,MOVE,O,"{""position"": ""1,2"", ""board"": ""OXXOOOXX-""}"
4841,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OXXOOOXX-""}"
4842,GAME_START,system,{}
4843,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
4844,MOVE,O,"{""position"": ""2,1"", ""board"": ""-----X-O-""}"
4845,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X---X-O-""}"
4846,MOVE,O,"{""position"": ""0,2"", ""board"": ""-XO--X-O-""}"
4847,MOVE,X,"{""position"": ""1,1"", ""board"": ""-XO-XX-O-""}"
4848,MOVE,O,"{""position"": ""2,0"", ""board"": ""-XO-XXOO-""}"
4849,MOVE,X,"{""position"": ""2,2"", ""board"": ""-XO-XXOOX""}"
4850,MOVE,O,"{""position"": ""0,0"", ""board"": ""OXO-XXOOX""}"
4851,MOVE,X,"{""position"": ""1,0"", ""board"": ""OXOXXXOOX""}"
4852,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OXOXXXOOX""}"
4853,GAME_START,system,{}
4854,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
4855,MOVE,O,"{""position"": ""0,0"", ""board"": ""O----X---""}"
4856,MOVE,X,"{""position"": ""0,1"", ""board"": ""OX---X---""}"
4857,MOVE,O,"{""position"": ""2,1"", ""board"": ""OX---X-O-""}"
4858,MOVE,X,"{""position"": ""1,0"", ""board"": ""OX-X-X-O-""}"
4859,MOVE,O,"{""position"": ""0,2"", ""board"": ""OXOX-X-O-""}"
4860,MOVE,X,"{""position"": ""2,0"", ""board"": ""OXOX-XXO-""}"
4861,MOVE,O,"{""position"": ""1,1"", ""board"": ""OXOXOXXO-""}"
4862,MOVE,X,"{""position"": ""2,2"", ""board"": ""OXOXOXXOX""}"
4863,GAME_END,system,"{""result"": ""draw"", ""final_board"": ""OXOXOXXOX""}"
4864,GAME_START,system,{}
4865,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
4866,MOVE,O,"{""position"": ""0,2"", ""board"": ""X-O------""}"
4867,MOVE,X,"{""position"": ""0,1"", ""board"": ""XXO------""}"
4868,MOVE,O,"{""position"": ""2,2"", ""board"": ""XXO-----O""}"
4869,MOVE,X,"{""position"": ""2,1"", ""board"": ""XXO----XO""}"
4870,MOVE,O,"{""position"": ""1,0"", ""board"": ""XXOO---XO""}"
4871,MOVE,X,"{""position"": ""2,0"", ""board"": ""XXOO--XXO""}"
4872,MOVE,O,"{""position"": ""1,2"", ""board"": ""XXOO-OXXO""}"
4873,GAME_END,system,"{""result"": ""O"", ""final_board"": ""XXOO-OXXO""}"
4874,GAME_START,system,{}
4875,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
4876,MOVE,O,"{""position"": ""2,0"", ""board"": ""-----XO--""}"
4877,MOVE,X,"{""position"": ""1,1"", ""board"": ""----XXO--""}"
4878,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O--XXO--""}"
4879,MOVE,X,"{""position"": ""2,2"", ""board"": ""-O--XXO-X""}"
4880,MOVE,O,"{""position"": ""0,0"", ""board"": ""OO--XXO-X""}"
4881,MOVE,X,"{""position"": ""1,0"", ""board"": ""OO-XXXO-X""}"
4882,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OO-XXXO-X""}"
4883,GAME_START,system,{}
4884,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
4885,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O----X--""}"
4886,MOVE,X,"{""position"": ""1,1"", ""board"": ""-O--X-X--""}"
4887,MOVE,O,"{""position"": ""2,1"", ""board"": ""-O--X-XO-""}"
4888,MOVE,X,"{""position"": ""0,2"", ""board"": ""-OX-X-XO-""}"
4889,GAME_END,system,"{""result"": ""X"", ""final_board"": ""-OX-X-XO-""}"
4890,GAME_START,system,{}
4891,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
4892,MOVE,O,"{""position"": ""1,2"", ""board"": ""X----O---""}"
4893,MOVE,X,"{""position"": ""0,1"", ""board"": ""XX---O---""}"
4894,MOVE,O,"{""position"": ""2,1"", ""board"": ""XX---O-O-""}"
4895,MOVE,X,"{""position"": ""2,2"", ""board"": ""XX---O-OX""}"
4896,MOVE,O,"{""position"": ""1,1"", ""board"": ""XX--OO-OX""}"
4897,MOVE,X,"{""position"": ""0,2"", ""board"": ""XXX-OO-OX""}"
4898,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXX-OO-OX""}"
4899,GAME_START,system,{}
4900,MOVE,X,"{""position"": ""2,1"", ""board"": ""-------X-""}"
4901,MOVE,O,"{""position"": ""2,0"", ""board"": ""------OX-""}"
4902,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----XOX-""}"
4903,MOVE,O,"{""position"": ""1,1"", ""board"": ""----OXOX-""}"
4904,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X-OXOX-""}"
4905,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-X-OXOX-""}"
4906,MOVE,X,"{""position"": ""2,2"", ""board"": ""O-X-OXOXX""}"
4907,GAME_END,system,"{""result"": ""X"", ""final_board"": ""O-X-OXOXX""}"
4908,GAME_START,system,{}
4909,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-------""}"
4910,MOVE,O,"{""position"": ""2,2"", ""board"": ""-X------O""}"
4911,MOVE,X,"{""position"": ""1,0"", ""board"": ""-X-X----O""}"
4912,MOVE,O,"{""position"": ""1,2"", ""board"": ""-X-X-O--O""}"
4913,MOVE,X,"{""position"": ""1,1"", ""board"": ""-X-XXO--O""}"
4914,MOVE,O,"{""position"": ""0,2"", ""board"": ""-XOXXO--O""}"
4915,GAME_END,system,"{""result"": ""O"", ""final_board"": ""-XOXXO--O""}"
4916,GAME_START,system,{}
4917,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
4918,MOVE,O,"{""position"": ""2,2"", ""board"": ""--X-----O""}"
4919,MOVE,X,"{""position"": ""2,0"", ""board"": ""--X---X-O""}"
4920,MOVE,O,"{""position"": ""1,1"", ""board"": ""--X-O-X-O""}"
4921,MOVE,X,"{""position"": ""1,2"", ""board"": ""--X-OXX-O""}"
4922,MOVE,O,"{""position"": ""0,1"", ""board"": ""-OX-OXX-O""}"
4923,MOVE,X,"{""position"": ""1,0"", ""board"": ""-OXXOXX-O""}"
4924,MOVE,O,"{""position"": ""0,0"", ""board"": ""OOXXOXX-O""}"
4925,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OOXXOXX-O""}"
4926,GAME_START,system,{}
4927,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
4928,MOVE,O,"{""position"": ""0,1"", ""board"": ""XO-------""}"
4929,MOVE,X,"{""position"": ""1,0"", ""board"": ""XO-X-----""}"
4930,MOVE,O,"{""position"": ""2,0"", ""board"": ""XO-X--O--""}"
4931,MOVE,X,"{""position"": ""2,2"", ""board"": ""XO-X--O-X""}"
4932,MOVE,O,"{""position"": ""1,1"", ""board"": ""XO-XO-O-X""}"
4933,MOVE,X,"{""position"": ""1,2"", ""board"": ""XO-XOXO-X""}"
4934,MOVE,O,"{""position"": ""2,1"", ""board"": ""XO-XOXOOX""}"
4935,GAME_END,system,"{""result"": ""O"", ""final_board"": ""XO-XOXOOX""}"
4936,GAME_START,system,{}
4937,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
4938,MOVE,O,"{""position"": ""0,2"", ""board"": ""--O---X--""}"
4939,MOVE,X,"{""position"": ""1,1"", ""board"": ""--O-X-X--""}"
4940,MOVE,O,"{""position"": ""1,2"", ""board"": ""--O-XOX--""}"
4941,MOVE,X,"{""position"": ""2,2"", ""board"": ""--O-XOX-X""}"
4942,MOVE,O,"{""position"": ""2,1"", ""board"": ""--O-XOXOX""}"
4943,MOVE,X,"{""position"": ""0,1"", ""board"": ""-XO-XOXOX""}"
4944,MOVE,O,"{""position"": ""1,0"", ""board"": ""-XOOXOXOX""}"
4945,MOVE,X,"{""position"": ""0,0"", ""board"": ""XXOOXOXOX""}"
4946,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXOOXOXOX""}"
4947,GAME_START,system,{}
4948,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
4949,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-----X--""}"
4950,MOVE,X,"{""position"": ""2,1"", ""board"": ""O-----XX-""}"
4951,MOVE,O,"{""position"": ""0,1"", ""board"": ""OO----XX-""}"
4952,MOVE,X,"{""position"": ""1,2"", ""board"": ""OO---XXX-""}"
4953,MOVE,O,"{""position"": ""1,1"", ""board"": ""OO--OXXX-""}"
4954,MOVE,X,"{""position"": ""2,2"", ""board"": ""OO--OXXXX""}"
4955,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OO--OXXXX""}"
4956,GAME_START,system,{}
4957,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
4958,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O------X""}"
4959,MOVE,X,"{""position"": ""1,2"", ""board"": ""-O---X--X""}"
4960,MOVE,O,"{""position"": ""1,1"", ""board"": ""-O--OX--X""}"
4961,MOVE,X,"{""position"": ""1,0"", ""board"": ""-O-XOX--X""}"
4962,MOVE,O,"{""position"": ""2,0"", ""board"": ""-O-XOXO-X""}"
4963,MOVE,X,"{""position"": ""0,2"", ""board"": ""-OXXOXO-X""}"
4964,GAME_END,system,"{""result"": ""X"", ""final_board"": ""-OXXOXO-X""}"
4965,GAME_START,system,{}
4966,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
4967,MOVE,O,"{""position"": ""0,2"", ""board"": ""--O---X--""}"
4968,MOVE,X,"{""position"": ""0,1"", ""board"": ""-XO---X--""}"
4969,MOVE,O,"{""position"": ""1,1"", ""board"": ""-XO-O-X--""}"
4970,MOVE,X,"{""position"": ""2,2"", ""board"": ""-XO-O-X-X""}"
4971,MOVE,O,"{""position"": ""0,0"", ""board"": ""OXO-O-X-X""}"
4972,MOVE,X,"{""position"": ""2,1"", ""board"": ""OXO-O-XXX""}"
4973,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OXO-O-XXX""}"
4974,GAME_START,system,{}
4975,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
4976,MOVE,O,"{""position"": ""2,0"", ""board"": ""X-----O--""}"
4977,MOVE,X,"{""position"": ""0,1"", ""board"": ""XX----O--""}"
4978,MOVE,O,"{""position"": ""2,2"", ""board"": ""XX----O-O""}"
4979,MOVE,X,"{""position"": ""1,1"", ""board"": ""XX--X-O-O""}"
4980,MOVE,O,"{""position"": ""1,0"", ""board"": ""XX-OX-O-O""}"
4981,MOVE,X,"{""position"": ""0,2"", ""board"": ""XXXOX-O-O""}"
4982,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXXOX-O-O""}"
4983,GAME_START,system,{}
4984,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
4985,MOVE,O,"{""position"": ""2,2"", ""board"": ""X-------O""}"
4986,MOVE,X,"{""position"": ""1,2"", ""board"": ""X----X--O""}"
4987,MOVE,O,"{""position"": ""0,1"", ""board"": ""XO---X--O""}"
4988,MOVE,X,"{""position"": ""2,0"", ""board"": ""XO---XX-O""}"
4989,MOVE,O,"{""position"": ""1,0"", ""board"": ""XO-O-XX-O""}"
4990,MOVE,X,"{""position"": ""0,2"", ""board"": ""XOXO-XX-O""}"
4991,MOVE,O,"{""position"": ""1,1"", ""board"": ""XOXOOXX-O""}"
4992,MOVE,X,"{""position"": ""2,1"", ""board"": ""XOXOOXXXO""}"
4993,GAME_END,system,"{""result"": ""draw"", ""final_board"": ""XOXOOXXXO""}"
4994,GAME_START,system,{}
4995,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-------""}"
4996,MOVE,O,"{""position"": ""1,1"", ""board"": ""-X--O----""}"
4997,MOVE,X,"{""position"": ""0,0"", ""board"": ""XX--O----""}"
4998,MOVE,O,"{""position"": ""2,2"", ""board"": ""XX--O---O""}"
4999,MOVE,X,"{""position"": ""1,2"", ""board"": ""XX--OX--O""}"
5000,MOVE,O,"{""position"": ""2,1"", ""board"": ""XX--OX-OO""}"
5001,MOVE,X,"{""position"": ""0,2"", ""board"": ""XXX-OX-OO""}"
5002,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXX-OX-OO""}"
5003,GAME_START,system,{}
5004,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
5005,MOVE,O,"{""position"": ""2,2"", ""board"": ""---X----O""}"
5006,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--X----O""}"
5007,MOVE,O,"{""position"": ""2,1"", ""board"": ""X--X---OO""}"
5008,MOVE,X,"{""position"": ""1,1"", ""board"": ""X--XX--OO""}"
5009,MOVE,O,"{""position"": ""0,1"", ""board"": ""XO-XX--OO""}"
5010,MOVE,X,"{""position"": ""2,0"", ""board"": ""XO-XX-XOO""}"
5011,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XO-XX-XOO""}"
5012,GAME_START,system,{}
5013,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
5014,MOVE,O,"{""position"": ""2,1"", ""board"": ""X------O-""}"
5015,MOVE,X,"{""position"": ""1,2"", ""board"": ""X----X-O-""}"
5016,MOVE,O,"{""position"": ""1,1"", ""board"": ""X---OX-O-""}"
5017,MOVE,X,"{""position"": ""1,0"", ""board"": ""X--XOX-O-""}"
5018,MOVE,O,"{""position"": ""2,0"", ""board"": ""X--XOXOO-""}"
5019,MOVE,X,"{""position"": ""0,2"", ""board"": ""X-XXOXOO-""}"
5020,MOVE,O,"{""position"": ""0,1"", ""board"": ""XOXXOXOO-""}"
5021,GAME_END,system,"{""result"": ""O"", ""final_board"": ""XOXXOXOO-""}"
5022,GAME_START,system,{}
5023,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X----""}"
5024,MOVE,O,"{""position"": ""0,2"", ""board"": ""--O-X----""}"
5025,MOVE,X,"{""position"": ""2,1"", ""board"": ""--O-X--X-""}"
5026,MOVE,O,"{""position"": ""1,0"", ""board"": ""--OOX--X-""}"
5027,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-OOX--X-""}"
5028,MOVE,O,"{""position"": ""0,1"", ""board"": ""XOOOX--X-""}"
5029,MOVE,X,"{""position"": ""2,2"", ""board"": ""XOOOX--XX""}"
5030,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XOOOX--XX""}"
5031,GAME_START,system,{}
5032,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
5033,MOVE,O,"{""position"": ""1,1"", ""board"": ""X---O----""}"
5034,MOVE,X,"{""position"": ""2,0"", ""board"": ""X---O-X--""}"
5035,MOVE,O,"{""position"": ""1,2"", ""board"": ""X---OOX--""}"
5036,MOVE,X,"{""position"": ""0,1"", ""board"": ""XX--OOX--""}"
5037,MOVE,O,"{""position"": ""2,1"", ""board"": ""XX--OOXO-""}"
5038,MOVE,X,"{""position"": ""0,2"", ""board"": ""XXX-OOXO-""}"
5039,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXX-OOXO-""}"
5040,GAME_START,system,{}
5041,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
5042,MOVE,O,"{""position"": ""1,0"", ""board"": ""---O-X---""}"
5043,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--O-X---""}"
5044,MOVE,O,"{""position"": ""1,1"", ""board"": ""X--OOX---""}"
5045,MOVE,X,"{""position"": ""2,2"", ""board"": ""X--OOX--X""}"
5046,MOVE,O,"{""position"": ""0,1"", ""board"": ""XO-OOX--X""}"
5047,MOVE,X,"{""position"": ""0,2"", ""board"": ""XOXOOX--X""}"
5048,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XOXOOX--X""}"
5049,GAME_START,system,{}
5050,MOVE,X,"{""position"": ""2,1"", ""board"": ""-------X-""}"
5051,MOVE,O,"{""position"": ""2,2"", ""board"": ""-------XO""}"
5052,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X--XO""}"
5053,MOVE,O,"{""position"": ""0,2"", ""board"": ""--O-X--XO""}"
5054,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-O-X--XO""}"
5055,MOVE,O,"{""position"": ""1,2"", ""board"": ""X-O-XO-XO""}"
5056,GAME_END,system,"{""result"": ""O"", ""final_board"": ""X-O-XO-XO""}"
5057,GAME_START,system,{}
5058,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
5059,MOVE,O,"{""position"": ""1,0"", ""board"": ""---O--X--""}"
5060,MOVE,X,"{""position"": ""1,2"", ""board"": ""---O-XX--""}"
5061,MOVE,O,"{""position"": ""0,0"", ""board"": ""O--O-XX--""}"
5062,MOVE,X,"{""position"": ""0,1"", ""board"": ""OX-O-XX--""}"
5063,MOVE,O,"{""position"": ""1,1"", ""board"": ""OX-OOXX--""}"
5064,MOVE,X,"{""position"": ""2,1"", ""board"": ""OX-OOXXX-""}"
5065,MOVE,O,"{""position"": ""0,2"", ""board"": ""OXOOOXXX-""}"
5066,MOVE,X,"{""position"": ""2,2"", ""board"": ""OXOOOXXXX""}"
5067,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OXOOOXXXX""}"
5068,GAME_START,system,{}
5069,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-------""}"
5070,MOVE,O,"{""position"": ""1,2"", ""board"": ""-X---O---""}"
5071,MOVE,X,"{""position"": ""2,0"", ""board"": ""-X---OX--""}"
5072,MOVE,O,"{""position"": ""1,0"", ""board"": ""-X-O-OX--""}"
5073,MOVE,X,"{""position"": ""0,0"", ""board"": ""XX-O-OX--""}"
5074,MOVE,O,"{""position"": ""1,1"", ""board"": ""XX-OOOX--""}"
5075,GAME_END,system,"{""result"": ""O"", ""final_board"": ""XX-OOOX--""}"
5076,GAME_START,system,{}
5077,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
5078,MOVE,O,"{""position"": ""2,0"", ""board"": ""---X--O--""}"
5079,MOVE,X,"{""position"": ""2,1"", ""board"": ""---X--OX-""}"
5080,MOVE,O,"{""position"": ""1,1"", ""board"": ""---XO-OX-""}"
5081,MOVE,X,"{""position"": ""0,2"", ""board"": ""--XXO-OX-""}"
5082,MOVE,O,"{""position"": ""0,1"", ""board"": ""-OXXO-OX-""}"
5083,MOVE,X,"{""position"": ""1,2"", ""board"": ""-OXXOXOX-""}"
5084,MOVE,O,"{""position"": ""0,0"", ""board"": ""OOXXOXOX-""}"
5085,MOVE,X,"{""position"": ""2,2"", ""board"": ""OOXXOXOXX""}"
